# Start: (-5.45, 0.04, 0.00)
# End:   (6.07, 0.00, 0.00)
0.000000	0.000000
0.025045	0.000000
0.050090	0.000000
0.075135	0.000000
0.100180	0.000000
0.125225	0.000000
0.150270	0.000000
0.175315	0.000000
0.200360	0.000000
0.225405	0.000000
0.250450	0.000000
0.275495	0.000000
0.300540	0.000000
0.325585	0.000000
0.350629	0.360538
0.375674	7.684578
0.400719	15.008618
0.425764	22.332659
0.450809	29.656699
0.475854	36.980739
0.500899	44.304779
0.525944	51.628820
0.550989	58.952860
0.576034	66.276900
0.601079	73.267701
0.626124	75.627182
0.651169	77.986663
0.676214	80.346144
0.701259	82.705625
0.726304	85.065106
0.751349	87.424588
0.776394	89.784069
0.801439	92.143550
0.826484	94.503031
0.851529	96.766432
0.876574	97.995842
0.901619	99.225250
0.926664	100.454659
0.951709	101.684067
0.976754	102.913475
1.001799	104.142883
1.026844	105.372291
1.051888	106.601698
1.076933	107.831105
1.101978	108.997477
1.127023	109.614404
1.152068	110.231331
1.177113	110.848258
1.202158	111.465186
1.227203	112.082113
1.252248	112.699042
1.277293	113.315970
1.302338	113.932898
1.327383	114.549827
1.352428	115.127628
1.377473	115.420691
1.402518	115.713754
1.427563	116.006817
1.452608	116.299880
1.477653	116.592943
1.502698	116.886006
1.527743	117.179069
1.552788	117.472132
1.577833	117.765195
1.602878	118.029705
1.627923	118.116927
1.652968	118.204148
1.678013	118.291369
1.703058	118.378591
1.728103	118.465812
1.753147	118.553034
1.778192	118.640255
1.803237	118.727477
1.828282	118.814698
1.853327	118.885402
1.878372	118.867155
1.903417	118.848907
1.928462	118.830659
1.953507	118.812412
1.978552	118.794164
2.003597	118.775916
2.028642	118.757669
2.053687	118.739421
2.078732	118.721173
2.103777	118.693373
2.128822	118.620382
2.153867	118.547391
2.178912	118.474400
2.203957	118.401410
2.229002	118.328419
2.254047	118.255428
2.279092	118.182438
2.304137	118.109447
2.329182	118.036456
2.354227	117.955952
2.379272	117.843913
2.404317	117.731873
2.429362	117.619834
2.454406	117.507794
2.479451	117.395755
2.504496	117.283715
2.529541	117.171676
2.554586	117.059636
2.579631	116.947597
2.604676	116.827927
2.629721	116.679603
2.654766	116.531280
2.679811	116.382956
2.704856	116.234631
2.729901	116.086307
2.754946	115.937982
2.779991	115.789657
2.805036	115.641332
2.830081	115.493007
2.855126	115.341084
2.880171	115.176997
2.905216	115.012910
2.930261	114.848823
2.955306	114.684737
2.980351	114.520650
3.005396	114.356564
3.030441	114.192479
3.055486	114.028393
3.080531	113.864308
3.105576	113.706116
3.130620	113.565978
3.155665	113.425840
3.180710	113.285703
3.205755	113.145565
3.230800	113.005427
3.255845	112.865290
3.280890	112.725152
3.305935	112.585014
3.330980	112.444876
3.356025	112.306662
3.381070	112.173812
3.406115	112.040961
3.431160	111.908110
3.456205	111.775259
3.481250	111.642409
3.506295	111.509558
3.531340	111.376707
3.556385	111.243856
3.581430	111.111006
3.606475	110.974968
3.631520	110.830814
3.656565	110.686659
3.681610	110.542505
3.706655	110.398350
3.731700	110.254195
3.756745	110.110041
3.781790	109.965886
3.806835	109.821731
3.831879	109.677577
3.856924	109.532482
3.881969	109.385191
3.907014	109.237900
3.932059	109.090610
3.957104	108.943319
3.982149	108.796029
4.007194	108.648740
4.032239	108.501450
4.057284	108.354161
4.082329	108.206872
4.107374	108.062894
4.132419	107.926028
4.157464	107.789161
4.182509	107.652295
4.207554	107.515428
4.232599	107.378562
4.257644	107.241695
4.282689	107.104829
4.307734	106.967962
4.332779	106.831096
4.357824	106.696682
4.382869	106.567122
4.407914	106.437563
4.432959	106.308004
4.458004	106.178444
4.483049	106.048885
4.508094	105.919326
4.533138	105.789767
4.558183	105.660207
4.583228	105.530648
4.608273	105.400058
4.633318	105.267581
4.658363	105.135105
4.683408	105.002629
4.708453	104.870153
4.733498	104.737677
4.758543	104.605201
4.783588	104.472725
4.808633	104.340249
4.833678	104.207773
4.858723	104.074075
4.883768	103.938308
4.908813	103.802542
4.933858	103.666776
4.958903	103.531009
4.983948	103.395243
5.008993	103.259477
5.034038	103.123710
5.059083	102.987944
5.084128	102.852178
5.109173	102.717264
5.134218	102.583687
5.159263	102.450111
5.184308	102.316535
5.209353	102.182959
5.234397	102.049383
5.259442	101.915806
5.284487	101.782230
5.309532	101.648654
5.334577	101.515078
5.359622	101.379570
5.384667	101.241250
5.409712	101.102930
5.434757	100.964611
5.459802	100.826291
5.484847	100.687971
5.509892	100.549651
5.534937	100.411331
5.559982	100.273012
5.585027	100.134692
5.610072	99.995443
5.635117	99.854938
5.660162	99.714432
5.685207	99.573927
5.710252	99.433421
5.735297	99.292916
5.760342	99.152411
5.785387	99.011905
5.810432	98.871400
5.835477	98.730894
5.860522	98.591521
5.885567	98.453570
5.910611	98.315619
5.935656	98.177668
5.960701	98.039717
5.985746	97.901766
6.010791	97.763815
6.035836	97.625864
6.060881	97.487913
6.085926	97.349962
6.110971	97.213094
6.136016	97.077493
6.161061	96.941892
6.186106	96.806291
6.211151	96.670690
6.236196	96.535089
6.261241	96.399489
6.286286	96.263889
6.311331	96.128290
6.336376	95.992690
6.361421	95.864620
6.386466	95.744746
6.411511	95.624872
6.436556	95.504998
6.461601	95.385123
6.486646	95.265249
6.511691	95.145374
6.536736	95.025499
6.561781	94.905623
6.586826	94.785748
6.611870	94.668857
6.636915	94.554992
6.661960	94.441127
6.687005	94.327262
6.712050	94.213397
6.737095	94.099531
6.762140	93.985666
6.787185	93.871801
6.812230	93.757936
6.837275	93.644071
6.862320	93.530206
6.887365	93.416341
6.912410	93.302476
6.937455	93.188611
6.962500	93.074746
6.987545	92.960881
7.012590	92.847015
7.037635	92.733150
7.062680	92.619285
7.087725	92.505420
7.112770	92.390389
7.137815	92.274334
7.162860	92.158279
7.187905	92.042223
7.212950	91.926168
7.237995	91.810113
7.263040	91.694058
