# Start: (-5.45, 0.04, 0.00)
# End:   (6.07, 0.00, 0.00)
0.000000	0.000000
0.025045	0.000000
0.050090	0.000000
0.075135	0.000000
0.100180	0.000000
0.125225	0.000000
0.150270	0.000000
0.175315	0.000000
0.200360	0.000000
0.225405	0.000000
0.250450	0.000000
0.275495	0.000000
0.300540	0.000000
0.325585	0.000000
0.350629	0.371879
0.375674	7.926297
0.400719	15.480716
0.425764	23.035134
0.450809	30.589553
0.475854	38.143972
0.500899	45.698390
0.525944	53.252809
0.550989	60.807227
0.576034	68.361646
0.601079	75.572343
0.626124	78.006039
0.651169	80.439735
0.676214	82.873431
0.701259	85.307128
0.726304	87.740824
0.751349	90.174520
0.776394	92.608216
0.801439	95.041912
0.826484	97.475609
0.851529	99.810203
0.876574	101.078285
0.901619	102.346366
0.926664	103.614448
0.951709	104.882528
0.976754	106.150609
1.001799	107.418689
1.026844	108.686769
1.051888	109.954849
1.076933	111.222929
1.101978	112.425990
1.127023	113.062319
1.152068	113.698649
1.177113	114.334979
1.202158	114.971309
1.227203	115.607640
1.252248	116.243971
1.277293	116.880302
1.302338	117.516633
1.327383	118.152965
1.352428	118.748938
1.377473	119.051216
1.402518	119.353495
1.427563	119.655774
1.452608	119.958052
1.477653	120.260331
1.502698	120.562610
1.527743	120.864888
1.552788	121.167167
1.577833	121.469446
1.602878	121.742275
1.627923	121.832251
1.652968	121.922227
1.678013	122.012202
1.703058	122.102178
1.728103	122.192154
1.753147	122.282130
1.778192	122.372105
1.803237	122.462081
1.828282	122.552057
1.853327	122.624993
1.878372	122.606165
1.903417	122.587337
1.928462	122.568509
1.953507	122.549681
1.978552	122.530853
2.003597	122.512025
2.028642	122.493197
2.053687	122.474369
2.078732	122.455541
2.103777	122.426861
2.128822	122.351579
2.153867	122.276297
2.178912	122.201015
2.203957	122.125733
2.229002	122.050451
2.254047	121.975168
2.279092	121.899886
2.304137	121.824604
2.329182	121.749322
2.354227	121.666289
2.379272	121.550724
2.404317	121.435158
2.429362	121.319593
2.454406	121.204027
2.479451	121.088462
2.504496	120.972896
2.529541	120.857331
2.554586	120.741765
2.579631	120.626200
2.604676	120.518851
2.629721	120.442359
2.654766	120.365867
2.679811	120.289375
2.704856	120.212884
2.729901	120.136393
2.754946	120.059903
2.779991	119.983414
2.805036	119.906925
2.830081	119.830436
2.855126	119.758397
2.880171	119.701404
2.905216	119.644411
2.930261	119.587418
2.955306	119.530424
2.980351	119.473430
3.005396	119.416436
3.030441	119.359442
3.055486	119.302447
3.080531	119.245452
3.105576	119.146212
3.130620	118.917554
3.155665	118.688896
3.180710	118.460237
3.205755	118.231578
3.230800	118.002919
3.255845	117.774260
3.280890	117.545600
3.305935	117.316940
3.330980	117.088280
3.356025	116.849626
3.381070	116.583110
3.406115	116.316593
3.431160	116.050077
3.456205	115.783561
3.481250	115.517044
3.506295	115.250528
3.531340	114.984011
3.556385	114.717495
3.581430	114.450978
3.606475	114.199423
3.631520	113.985980
3.656565	113.772536
3.681610	113.559093
3.706655	113.345650
3.731700	113.132207
3.756745	112.918764
3.781790	112.705321
3.806835	112.491877
3.831879	112.278434
3.856924	112.066121
3.881969	111.856445
3.907014	111.646769
3.932059	111.437094
3.957104	111.227418
3.982149	111.017743
4.007194	110.808067
4.032239	110.598392
4.057284	110.388716
4.082329	110.179040
4.107374	109.966612
4.132419	109.748271
4.157464	109.529930
4.182509	109.311589
4.207554	109.093248
4.232599	108.874907
4.257644	108.656566
4.282689	108.438225
4.307734	108.219884
4.332779	108.001543
4.357824	107.789394
4.382869	107.589504
4.407914	107.389614
4.432959	107.189724
4.458004	106.989834
4.483049	106.789945
4.508094	106.590055
4.533138	106.390165
4.558183	106.190275
4.583228	105.990385
4.608273	105.797018
4.633318	105.615579
4.658363	105.434141
4.683408	105.252702
4.708453	105.071263
4.733498	104.889825
4.758543	104.708386
4.783588	104.526948
4.808633	104.345509
4.833678	104.164070
4.858723	103.978015
4.883768	103.784143
4.908813	103.590271
4.933858	103.396400
4.958903	103.202528
4.983948	103.008657
5.008993	102.814785
5.034038	102.620913
5.059083	102.427042
5.084128	102.233170
5.109173	102.033733
5.134218	101.825565
5.159263	101.617396
5.184308	101.409228
5.209353	101.201059
5.234397	100.992891
5.259442	100.784722
5.284487	100.576553
5.309532	100.368385
5.334577	100.160216
5.359622	99.949593
5.384667	99.735397
5.409712	99.521200
5.434757	99.307003
5.459802	99.092807
5.484847	98.878610
5.509892	98.664413
5.534937	98.450217
5.559982	98.236020
5.585027	98.021823
5.610072	97.810897
5.635117	97.604394
5.660162	97.397891
5.685207	97.191389
5.710252	96.984886
5.735297	96.778384
5.760342	96.571883
5.785387	96.365381
5.810432	96.158880
5.835477	95.952379
5.860522	95.744064
5.885567	95.533466
5.910611	95.322868
5.935656	95.112270
5.960701	94.901672
5.985746	94.691073
6.010791	94.480474
6.035836	94.269875
6.060881	94.059276
6.085926	93.848676
6.110971	93.633125
6.136016	93.411779
6.161061	93.190434
6.186106	92.969089
6.211151	92.747744
6.236196	92.526399
6.261241	92.305054
6.286286	92.083708
6.311331	91.862363
6.336376	91.641018
6.361421	91.430306
6.386466	91.231169
6.411511	91.032033
6.436556	90.832897
6.461601	90.633760
6.486646	90.434624
6.511691	90.235488
6.536736	90.036352
6.561781	89.837215
6.586826	89.638079
6.611870	89.445300
6.636915	89.258963
6.661960	89.072627
6.687005	88.886291
6.712050	88.699954
6.737095	88.513618
6.762140	88.327281
6.787185	88.140945
6.812230	87.954608
6.837275	87.768272
6.862320	87.574962
6.887365	87.375072
6.912410	87.175182
6.937455	86.975292
6.962500	86.775402
6.987545	86.575513
7.012590	86.375623
7.037635	86.175733
7.062680	85.975843
7.087725	85.775953
7.112770	85.566039
7.137815	85.347321
7.162860	85.128603
7.187905	84.909885
7.212950	84.691168
7.237995	84.472450
7.263040	84.253732
